qid	pid	score
Q1626	C1655	1
Q1628	C1657	1
Q1629	C1658	1
Q1630	C1659	1
Q1631	C1660	1
Q1632	C1661	1
Q1633	C1663	1
Q1635	C1665	1
Q1636	C1666	1
Q1637	C1667	1
Q1638	C1668	1
Q1639	C1669	1
Q1640	C1670	1
Q1641	C1672	1
Q1643	C1674	1
Q1645	C1676	1
Q1646	C1677	1
Q1648	C17	1
Q1649	C1679	1
Q1650	C1680	1
Q1651	C1681	1
Q1652	C1682	1
Q1653	C1683	1
Q1656	C1685	1
Q1657	C1686	1
Q1658	C1687	1
Q1659	C1688	1
Q1662	C1691	1
Q1663	C1692	1
Q1664	C1693	1
Q1665	C1694	1
Q1666	C1695	1
Q1667	C1696	1
Q1668	C1697	1
Q1669	C1698	1
Q1670	C1699	1
Q1671	C1700	1
Q1672	C1701	1
Q1674	C1703	1
Q1675	C1704	1
Q1676	C1507	1
Q1677	C1705	1
Q1678	C1706	1
Q1679	C1707	1
Q1680	C1708	1
Q1681	C1709	1
Q1682	C1710	1
Q1685	C1713	1
Q1686	C1714	1
Q1687	C1715	1
Q1688	C1716	1
Q1689	C1717	1
Q1690	C1718	1
Q1691	C1719	1
Q1692	C1720	1
Q1693	C1721	1
Q1694	C1722	1
Q1695	C1723	1
Q1696	C1724	1
Q1697	C1725	1
Q1698	C1726	1
Q1699	C1727	1
Q1701	C1729	1
Q1702	C1730	1
Q1703	C1731	1
Q1704	C1732	1
Q1705	C1733	1
Q1706	C1734	1
Q1707	C1375	1
Q1708	C1375	1
Q1709	C1375	1
Q1710	C1735	1
Q1711	C1736	1
Q1712	C1737	1
Q1713	C1738	1
Q1714	C1739	1
Q1717	C1742	1
Q1718	C1743	1
Q1719	C1744	1
Q1720	C1745	1
Q1721	C1746	1
Q1722	C1747	1
Q1723	C1748	1
Q1724	C1749	1
Q1725	C1750	1
Q1726	C1751	1
Q1727	C1752	1
Q1728	C1753	1
Q1729	C1754	1
Q1730	C1755	1
Q1731	C1756	1
Q1732	C1757	1
Q1734	C1759	1
Q1736	C1761	1
Q1737	C1762	1
Q1738	C1763	1
Q1739	C1764	1
Q1740	C1765	1
Q1741	C1766	1
Q1743	C1768	1
Q1744	C1769	1
Q1745	C1770	1
Q1747	C1772	1
Q1748	C1773	1
Q1749	C1774	1
Q1750	C1775	1
Q1751	C1776	1
Q1752	C1777	1
Q1753	C1778	1
Q1754	C1779	1
Q1755	C1780	1
Q1756	C1781	1
Q1757	C1782	1
Q1758	C1783	1
Q1759	C1784	1
Q1760	C1785	1
Q1762	C1787	1
Q1763	C1788	1
Q1764	C1789	1
Q1765	C1790	1
Q1766	C1791	1
Q1767	C1792	1
Q1768	C1793	1
Q1769	C1794	1
Q1770	C1795	1
Q1771	C1796	1
Q1772	C1797	1
Q1773	C1798	1
Q1774	C1799	1
Q1775	C1801	1
Q1776	C1802	1
Q1777	C1803	1
Q1778	C1804	1
Q1779	C1805	1
Q1780	C1806	1
Q1781	C1807	1
Q1782	C1808	1
Q1783	C1809	1
Q1784	C1810	1
Q1785	C1811	1
Q1786	C1812	1
Q1788	C1814	1
Q1789	C1815	1
Q1790	C1816	1
Q1791	C1817	1
Q1792	C1818	1
Q1794	C1820	1
Q1795	C1821	1
Q1796	C1822	1
Q1797	C1823	1
Q1798	C1824	1
Q1799	C1825	1
Q1800	C1826	1
Q1801	C1827	1
Q1802	C1828	1
Q1803	C1829	1
Q1804	C1830	1
Q1806	C1832	1
Q1807	C1833	1
Q1808	C1834	1
Q1809	C1835	1
Q1811	C1837	1
Q1812	C1838	1
Q1813	C1839	1
Q1814	C1840	1
Q1816	C1842	1
Q1817	C1843	1
Q1818	C1844	1
Q1819	C1845	1
Q1820	C1846	1
Q1821	C1847	1
Q1822	C1848	1
Q1825	C1851	1
Q1826	C1852	1
Q1827	C1853	1
Q1828	C1854	1
Q1829	C1855	1
Q1832	C1858	1
Q1833	C1859	1
Q1834	C1860	1
Q1835	C1861	1
Q1836	C1862	1
Q1837	C1863	1
Q1838	C1864	1
Q1839	C1865	1
Q1840	C1866	1
Q1842	C1868	1
Q1843	C1869	1
Q1845	C1871	1
Q1846	C1872	1
Q1847	C1873	1
Q1848	C1874	1
Q1849	C1875	1
Q1850	C1877	1
Q1851	C1878	1
Q1853	C1880	1
Q1854	C1881	1
Q1855	C1882	1
Q1856	C1883	1
Q1857	C1884	1
Q1858	C1885	1
Q1859	C1886	1
Q1863	C1891	1
Q1864	C1892	1
Q1865	C1893	1
Q1866	C1894	1
Q1867	C1895	1
Q1868	C1896	1
Q1869	C1897	1
Q1871	C1899	1
Q1872	C1900	1
Q1874	C1902	1
Q1875	C1903	1
Q1876	C1904	1
Q1877	C1905	1
Q1878	C1127	1
Q1879	C1906	1
Q1880	C1907	1
Q1881	C1908	1
Q1882	C1909	1
Q1883	C1910	1
Q1884	C1911	1
Q1885	C1912	1
Q1886	C1913	1
Q1887	C1914	1
Q1888	C1915	1
Q1889	C1916	1
Q1890	C1917	1
Q1891	C1918	1
Q1892	C1919	1
Q1893	C1920	1
Q1894	C1921	1
Q1895	C1922	1
Q1896	C1923	1
Q1897	C1924	1
Q1898	C1925	1
Q1899	C1926	1
Q1900	C1927	1
Q1901	C1928	1
Q1902	C1929	1
Q1903	C1930	1
Q1904	C1931	1
Q1905	C1932	1
Q1906	C1933	1
Q1907	C1934	1
Q1909	C1936	1
Q1910	C1937	1
Q1911	C1938	1
Q1912	C1939	1
Q1913	C1940	1
Q1914	C1942	1
Q1915	C1943	1
Q1916	C1944	1
Q1917	C1945	1
Q1918	C1946	1
Q1920	C1948	1
Q1921	C1949	1
Q1922	C1950	1
Q1923	C1951	1
Q1926	C1954	1
Q1927	C1955	1
Q1928	C1956	1
Q1929	C1957	1
Q1930	C1958	1
Q1931	C1959	1
Q1932	C1960	1
Q1933	C1961	1
Q1935	C1963	1
Q1936	C1964	1
Q1937	C1965	1
Q1938	C1966	1
Q1939	C1967	1
Q1940	C1968	1
Q1942	C1970	1
Q1945	C1973	1
Q1946	C1974	1
Q1947	C1975	1
Q1948	C1976	1
Q1949	C1977	1
Q1950	C1978	1
Q1951	C1979	1
Q1952	C1980	1
Q1953	C1981	1
Q1954	C1982	1
Q1956	C1984	1
Q1957	C1985	1
Q1959	C1987	1
Q1960	C1988	1
Q1962	C1990	1
Q1963	C1991	1
Q1964	C1992	1
Q1965	C1993	1
Q1966	C1994	1
Q1967	C1995	1
Q1968	C1996	1
Q1969	C1997	1
Q1970	C1998	1
Q1971	C1999	1
Q1972	C2000	1
Q1974	C2002	1
Q1975	C2003	1
Q1976	C2004	1
Q1978	C1145	1
Q1979	C2006	1
Q1980	C2007	1
Q1981	C2008	1
Q1982	C2009	1
Q1983	C2010	1
Q1984	C2011	1
Q1985	C2012	1
Q1986	C2013	1
Q1987	C2014	1
Q1988	C2015	1
Q1989	C2016	1
Q1990	C2017	1
Q1991	C2018	1
Q1992	C2019	1
Q1993	C2020	1
Q1994	C2021	1
Q1995	C2022	1
Q1996	C2023	1
Q1997	C2024	1
Q1998	C2025	1
Q1999	C2026	1
Q2001	C2028	1
Q2002	C2029	1
Q2003	C2030	1
Q2005	C2033	1
Q2006	C2034	1
Q2007	C2035	1
Q2008	C2036	1
Q2009	C2037	1
Q2010	C2038	1
Q2011	C2039	1
Q2012	C2040	1
Q2013	C2041	1
Q2014	C2042	1
Q2015	C2043	1
Q2016	C2044	1
Q2017	C2045	1
Q2018	C2046	1
Q2019	C2047	1
Q2020	C2048	1
Q2021	C2049	1
Q2022	C2050	1
Q2023	C2051	1
Q2024	C2052	1
Q2026	C2049	1
Q2028	C2055	1
Q2029	C2056	1
Q2030	C2057	1
Q2031	C2058	1
Q2032	C2059	1
Q2033	C2060	1
Q2034	C2061	1
Q2036	C2063	1
Q2037	C2064	1
Q2038	C2065	1
Q2039	C2066	1
Q2040	C2067	1
Q2041	C2068	1
Q2042	C2069	1
Q2043	C2070	1
Q2044	C2071	1
Q2045	C2072	1
Q2046	C2073	1
Q2047	C2074	1
Q2048	C2075	1
Q2049	C2077	1
Q2051	C2079	1
Q2052	C2080	1
Q2054	C2081	1
Q2055	C2082	1
Q2056	C2083	1
Q2057	C2084	1
Q2058	C2085	1
Q2059	C2088	1
Q2060	C1678	1
Q2061	C2089	1
Q2062	C2090	1
Q2063	C2091	1
Q2064	C2092	1
Q2065	C2093	1
Q2066	C2094	1
Q2067	C2095	1
Q2068	C2096	1
Q2070	C2098	1
Q2071	C2099	1
Q2072	C2100	1
Q2073	C2101	1
Q2074	C2102	1
Q2075	C2103	1
Q2076	C2104	1
Q2077	C2105	1
Q2078	C2107	1
Q2079	C948	1
Q2080	C2108	1
Q2081	C2109	1
Q2082	C2110	1
Q2083	C2111	1
Q2084	C2112	1
Q2085	C2113	1
Q2086	C2114	1
Q2087	C2115	1
Q2088	C2116	1
Q2089	C2117	1
Q2090	C2119	1
Q2091	C2120	1
Q2092	C2121	1
Q2093	C2122	1
Q2094	C2123	1
Q2095	C2124	1
Q2096	C2125	1
Q2097	C2126	1
Q2098	C2127	1
Q2099	C2128	1
Q2100	C2129	1
Q2101	C2130	1
Q2102	C2131	1
Q2103	C2132	1
Q2106	C2135	1
Q2107	C2136	1
Q2108	C2137	1
Q2109	C2138	1
Q2110	C2139	1
Q2111	C2140	1
Q2112	C2141	1
Q2113	C2142	1
Q2114	C2143	1
Q2115	C2144	1
Q2116	C2145	1
Q2117	C2146	1
Q2118	C2147	1
Q2119	C2148	1
Q2120	C2149	1
Q2121	C2150	1
Q2122	C2151	1
Q2123	C2152	1
Q2124	C2153	1
Q2125	C2154	1
Q2126	C2155	1
Q2127	C2156	1
Q2128	C2157	1
Q2129	C2158	1
Q2130	C2159	1
Q2133	C2162	1
Q2135	C2164	1
Q2136	C2165	1
Q2137	C2166	1
Q2138	C2167	1
Q2139	C2168	1
Q2140	C2169	1
Q2141	C2170	1
Q2142	C2171	1
Q2143	C2172	1
Q2144	C2173	1
Q2145	C2174	1
Q2146	C2175	1
Q2148	C1402	1
Q2149	C2177	1
Q2150	C2178	1
Q2151	C2179	1
Q2152	C2180	1
Q2153	C2181	1
Q2154	C2182	1
Q2155	C2183	1
Q2156	C2184	1
Q2157	C2185	1
Q2158	C2186	1
Q2159	C2187	1
Q2160	C2188	1
Q2161	C2189	1
Q2162	C2190	1
Q2163	C2191	1
Q2164	C2192	1
Q2165	C2193	1
Q2166	C2194	1
Q2168	C2197	1
Q2169	C2198	1
Q2170	C2199	1
Q2171	C2200	1
Q2172	C2201	1
Q2174	C2203	1
Q2177	C2206	1
Q2178	C2207	1
Q2179	C2208	1
Q2180	C2209	1
Q2181	C2210	1
Q2182	C2211	1
Q2183	C2212	1
Q2184	C2213	1
Q2185	C2214	1
Q2186	C2215	1
Q2187	C2216	1
Q2188	C2220	1
Q2189	C2221	1
Q2190	C2222	1
Q2191	C2223	1
Q2193	C2225	1
Q2194	C2226	1
Q2195	C2227	1
Q2196	C2228	1
Q2197	C2229	1
Q2198	C2230	1
Q2199	C2231	1
Q2201	C2226	1
Q2202	C2232	1
Q2204	C2234	1
Q2206	C2237	1
Q2207	C2238	1
Q2208	C2239	1
Q2209	C2240	1
Q2212	C2243	1
Q2214	C2245	1
Q2215	C2246	1
Q2217	C2248	1
Q2218	C2249	1
Q2219	C2250	1
Q2220	C2251	1
Q2221	C2252	1
Q2222	C2253	1
Q2223	C2254	1
Q2224	C2255	1
Q2225	C2256	1
Q2226	C2257	1
Q2227	C2258	1
Q2228	C2259	1
Q2229	C2260	1
Q2230	C2261	1
Q2231	C2262	1
Q2232	C2263	1
Q2233	C2264	1
Q2234	C2265	1
Q2235	C2266	1
Q2236	C2267	1
Q2237	C2268	1
Q2238	C2269	1
Q2239	C2270	1
Q2240	C2272	1
Q2241	C2273	1
Q2242	C2274	1
Q2243	C2275	1
Q2244	C2276	1
Q2245	C2277	1
Q2246	C2279	1
Q2247	C2280	1
Q2248	C2281	1
Q2249	C2282	1
Q2250	C2283	1
Q2251	C2284	1
Q2252	C2285	1
Q2253	C2286	1
Q2255	C2288	1
Q2256	C2289	1
Q2258	C2291	1
Q2259	C2293	1
Q2260	C2294	1
Q2261	C2296	1
Q2262	C2297	1
Q2263	C2298	1
Q2264	C2299	1
Q2265	C2300	1
Q2266	C2301	1
Q2267	C2304	1
Q2268	C2305	1
Q2269	C2306	1
Q2270	C2307	1
Q2271	C2308	1
Q2272	C2309	1
Q2273	C2310	1
Q2274	C2311	1
Q2275	C2312	1
Q2276	C2313	1
Q2277	C2314	1
Q2278	C2315	1
Q2280	C2317	1
Q2281	C2318	1
Q2282	C2319	1
Q2283	C2320	1
Q2284	C2321	1
Q2285	C2322	1
Q2286	C2323	1
Q2287	C2324	1
Q2288	C2325	1
Q2289	C2326	1
Q2291	C2328	1
Q2293	C2330	1
Q2294	C2331	1
Q2295	C2332	1
Q2296	C2333	1
Q2297	C2334	1
Q2298	C2335	1
Q2299	C2336	1
Q2300	C2337	1
Q2301	C2338	1
Q2302	C2339	1
Q2303	C2340	1
Q2304	C2341	1
Q2305	C2342	1
Q2306	C2343	1
Q2307	C2344	1
Q2308	C2345	1
Q2309	C2346	1
Q2310	C2347	1
Q2311	C2348	1
Q2312	C2349	1
Q2313	C2350	1
Q2314	C2351	1
Q2316	C2353	1
Q2317	C2354	1
Q2318	C2355	1
Q2319	C2356	1
Q2320	C2357	1
Q2321	C2358	1
Q2322	C2359	1
Q2323	C2360	1
Q2324	C2361	1
Q2325	C2362	1
Q2326	C2363	1
Q2327	C2364	1
Q2329	C2366	1
Q2330	C2367	1
Q2331	C2368	1
Q2332	C2369	1
Q2333	C2370	1
Q2334	C2371	1
Q2336	C2373	1
Q2337	C2374	1
Q2338	C2375	1
Q2339	C2376	1
Q2340	C2377	1
Q2342	C2379	1
Q2343	C2380	1
Q2346	C2383	1
Q2348	C2385	1
Q2349	C2386	1
Q2350	C2387	1
Q2352	C2389	1
Q2353	C2389	1
Q2354	C2390	1
Q2355	C2391	1
Q2356	C2392	1
Q2357	C2393	1
Q2358	C2394	1
Q2359	C2395	1
Q2360	C2396	1
Q2361	C2397	1
Q2362	C2398	1
Q2364	C2400	1
Q2365	C2401	1
Q2366	C2402	1
Q2367	C2403	1
Q2368	C2405	1
Q2369	C2406	1
Q2370	C2407	1
Q2371	C2408	1
Q2372	C2409	1
Q2373	C2410	1
Q2374	C2411	1
Q2375	C2412	1
Q2376	C2413	1
Q2377	C2414	1
Q2378	C2415	1
Q2379	C2416	1
Q2380	C2417	1
Q2381	C2419	1
Q2382	C2420	1
Q2383	C2421	1
Q2384	C2422	1
Q2385	C2423	1
Q2386	C2424	1
Q2387	C2425	1
Q2389	C2427	1
Q2390	C2428	1
Q2391	C2429	1
Q2392	C2430	1
Q2393	C2431	1
Q2394	C2432	1
Q2395	C2433	1
Q2396	C2434	1
Q2397	C2435	1
Q2399	C2437	1
Q2400	C2438	1
Q2401	C2439	1
Q2402	C2440	1
Q2403	C2441	1
Q2404	C2442	1
Q2406	C2444	1
Q2407	C2445	1
Q2408	C2446	1
Q2409	C2447	1
Q2410	C2448	1
Q2411	C2449	1
Q2412	C2450	1
Q2413	C2451	1
Q2414	C2452	1
Q2415	C2453	1
Q2416	C2454	1
Q2417	C2455	1
Q2419	C2458	1
Q2420	C2459	1
Q2421	C2460	1
Q2423	C2461	1
Q2424	C2462	1
Q2425	C2463	1
Q2426	C2464	1
Q2428	C2466	1
Q2429	C2467	1
Q2430	C2468	1
Q2431	C2469	1
Q2433	C2471	1
Q2434	C2472	1
Q2436	C2474	1
Q2437	C2475	1
Q2438	C2476	1
Q2439	C2477	1
Q2440	C2478	1
Q2441	C2479	1
Q2442	C2480	1
Q2444	C2482	1
Q2445	C2483	1
Q2446	C2484	1
Q2447	C2485	1
Q2448	C2486	1
Q2449	C2487	1
Q2450	C2488	1
Q2451	C2489	1
Q2452	C2490	1
Q2453	C2491	1
Q2454	C2492	1
Q2455	C2493	1
Q2456	C2494	1
Q2457	C2495	1
Q2458	C2496	1
Q2459	C2497	1
Q2460	C2498	1
Q2461	C2499	1
Q2462	C2500	1
Q2463	C2501	1
Q2464	C2502	1
Q2465	C2503	1
Q2466	C2504	1
Q2468	C2506	1
Q2470	C2508	1
Q2471	C2509	1
Q2472	C2510	1
Q2473	C2511	1
Q2474	C2512	1
Q2475	C2513	1
Q2476	C2514	1
Q2477	C2515	1
Q2478	C2516	1
Q2479	C2517	1
Q2480	C2518	1
Q2481	C2519	1
Q2482	C2520	1
Q2483	C2521	1
Q2484	C2522	1
Q2485	C2523	1
Q2486	C2524	1
Q2487	C2525	1
Q2488	C2526	1
Q2490	C2528	1
Q2492	C2530	1
Q2493	C2531	1
Q2494	C2532	1
Q2495	C2533	1
Q2496	C2534	1
Q2497	C2535	1
Q2498	C2536	1
Q2499	C2537	1
Q2501	C2539	1
Q2502	C2540	1
Q2503	C2541	1
Q2504	C2542	1
Q2505	C2543	1
Q2506	C2544	1
Q2507	C2545	1
Q2508	C2546	1
Q2509	C2547	1
Q2510	C2548	1
Q2511	C2549	1
Q2512	C2550	1
Q2513	C2551	1
Q2515	C2554	1
Q2516	C2555	1
Q2517	C2556	1
Q2518	C2557	1
Q2519	C2558	1
Q2520	C2559	1
Q2521	C2560	1
Q2522	C2561	1
Q2523	C2562	1
Q2524	C2563	1
Q2525	C2564	1
Q2527	C2566	1
Q2528	C2567	1
Q2529	C2568	1
Q2530	C2569	1
Q2531	C2570	1
Q2532	C2571	1
Q2533	C2572	1
Q2534	C2573	1
Q2536	C2575	1
Q2537	C2576	1
Q2538	C2577	1
Q2539	C2578	1
Q2540	C2579	1
Q2541	C2580	1
Q2542	C2581	1
Q2543	C2582	1
Q2544	C2583	1
Q2546	C2585	1
Q2547	C2586	1
Q2548	C2587	1
Q2549	C2588	1
Q2550	C2589	1
Q2551	C2590	1
Q2552	C2591	1
Q2553	C2592	1
Q2554	C2593	1
Q2555	C2594	1
Q2556	C2595	1
Q2557	C2597	1
Q2558	C2598	1
Q2559	C2599	1
Q2560	C2600	1
Q2561	C2601	1
Q2565	C2605	1
Q2568	C2607	1
Q2569	C2608	1
Q2570	C2609	1
Q2572	C2611	1
Q2573	C2612	1
Q2574	C2613	1
Q2575	C2614	1
Q2576	C2615	1
Q2577	C2616	1
Q2578	C2617	1
Q2579	C2618	1
Q2580	C2619	1
Q2582	C2621	1
Q2583	C2624	1
Q2584	C2625	1
Q2585	C2626	1
Q2586	C2627	1
Q2588	C2629	1
Q2589	C2630	1
Q2590	C2631	1
Q2591	C2632	1
Q2592	C2633	1
Q2594	C2635	1
Q2595	C2636	1
Q2596	C2637	1
Q2597	C2638	1
Q2598	C2639	1
Q2599	C2640	1
Q2600	C2641	1
Q2601	C2642	1
Q2602	C2643	1
Q2604	C2645	1
Q2605	C2646	1
Q2606	C2647	1
Q2607	C2648	1
Q2608	C2649	1
Q2610	C2651	1
Q2611	C2652	1
Q2612	C2653	1
Q2615	C2656	1
Q2616	C2657	1
Q2617	C2658	1
Q2618	C2659	1
Q2619	C2660	1
Q2621	C2662	1
Q2622	C2663	1
Q2623	C2664	1
Q2624	C2665	1
Q2625	C2666	1
Q2626	C2667	1
Q2627	C2668	1
Q2628	C2669	1
Q2629	C2670	1
Q2630	C2671	1
Q2631	C2672	1
Q2632	C2673	1
Q2634	C2675	1
Q2635	C2676	1
Q2636	C2677	1
Q2637	C2678	1
Q2638	C2679	1
Q2639	C2680	1
Q2640	C2681	1
Q2641	C2682	1
Q2642	C2683	1
Q2643	C2684	1
Q2644	C2685	1
Q2645	C2686	1
Q2646	C2687	1
Q2647	C2688	1
Q2648	C2689	1
Q2650	C2691	1
Q2651	C2692	1
Q2652	C2693	1
Q2654	C2695	1
Q2655	C2696	1
Q2656	C2697	1
Q2657	C2698	1
Q2658	C2699	1
Q2659	C2700	1
Q2660	C2701	1
Q2661	C2702	1
Q2662	C2706	1
Q2663	C2707	1
Q2664	C2708	1
Q2665	C2709	1
Q2666	C2710	1
Q2667	C2711	1
Q2668	C2713	1
Q2669	C2714	1
Q2670	C2715	1
Q2671	C2716	1
Q2672	C2717	1
Q2673	C2718	1
Q2674	C2719	1
Q2675	C2720	1
Q2676	C2721	1
Q2677	C2722	1
Q2678	C2723	1
Q2679	C2724	1
Q2680	C2725	1
Q2681	C2726	1
Q2682	C2727	1
Q2683	C2728	1
Q2684	C2729	1
Q2685	C2388	1
Q2686	C2730	1
Q2688	C2732	1
Q2690	C2734	1
Q2691	C2735	1
Q2693	C2737	1
Q2694	C2738	1
Q2695	C2739	1
Q2696	C2740	1
Q2697	C2741	1
Q2698	C2742	1
Q2699	C2743	1
Q2700	C2744	1
Q2701	C2745	1
Q2702	C2746	1
Q2703	C2747	1
Q2704	C2748	1
Q2705	C2749	1
Q2706	C2750	1
Q2707	C2751	1
Q2708	C2752	1
Q2709	C2753	1
Q2711	C2755	1
Q2712	C2756	1
Q2713	C2757	1
Q2715	C2759	1
Q2716	C2760	1
Q2717	C2731	1
Q2718	C2761	1
Q2719	C2762	1
Q2720	C2763	1
Q2721	C2764	1
Q2722	C2765	1
Q2723	C2766	1
Q2724	C2767	1
Q2725	C2768	1
Q2726	C2769	1
Q2727	C2770	1
Q2728	C2771	1
Q2730	C2773	1
Q2731	C2774	1
Q2732	C2775	1
Q2733	C2776	1
Q2734	C2777	1
Q2735	C2778	1
Q2736	C2779	1
Q2737	C2780	1
Q2738	C2781	1
Q2739	C2782	1
Q2741	C2784	1
Q2742	C2785	1
Q2744	C2787	1
Q2745	C2788	1
Q2746	C2789	1
Q2747	C2790	1
Q2748	C2792	1
Q2749	C2793	1
Q2750	C2794	1
Q2751	C2795	1
Q2752	C2796	1
Q2753	C2797	1
Q2754	C2798	1
Q2755	C2799	1
Q2756	C2800	1
Q2757	C2801	1
Q2758	C2802	1
Q2760	C2804	1
Q2761	C2805	1
Q2762	C2806	1
Q2763	C2807	1
Q2764	C2808	1
Q2767	C2811	1
Q2768	C2812	1
Q2769	C2813	1
Q2770	C2814	1
Q2771	C2815	1
Q2772	C2816	1
Q2774	C2818	1
Q2775	C2819	1
Q2776	C2820	1
Q2777	C2821	1
Q2778	C2822	1
Q2779	C2823	1
Q2780	C2824	1
Q2781	C2825	1
Q2782	C2826	1
Q2783	C2827	1
Q2785	C2829	1
Q2786	C2830	1
Q2787	C2831	1
Q2788	C2832	1
Q2789	C2833	1
Q2790	C2834	1
Q2791	C2835	1
Q2792	C2836	1
Q2793	C2837	1
Q2794	C2838	1
Q2795	C2839	1
Q2796	C2840	1
Q2797	C2841	1
Q2798	C2842	1
Q2799	C2843	1
Q2800	C2844	1
Q2801	C2845	1
Q2802	C2846	1
Q2803	C2847	1
Q2804	C2848	1
Q2805	C2849	1
Q2806	C2850	1
Q2807	C2851	1
Q2808	C2852	1
Q2809	C2853	1
Q2810	C2854	1
Q2811	C2855	1
Q2812	C2856	1
Q2813	C2857	1
Q2814	C2858	1
Q2815	C2859	1
Q2816	C2860	1
Q2817	C2861	1
Q2818	C2862	1
Q2819	C2863	1
Q2820	C2864	1
Q2821	C2865	1
Q2822	C2866	1
Q2824	C2868	1
Q2825	C2869	1
Q2826	C2870	1
Q2827	C2871	1
Q2828	C2872	1
Q2829	C2873	1
Q2830	C2874	1
Q2831	C2875	1
Q2832	C2876	1
Q2833	C2877	1
Q2834	C2878	1
Q2835	C2879	1
Q2836	C2880	1
Q2837	C2881	1
Q2840	C2882	1
Q2841	C2883	1
Q2842	C2884	1
Q2843	C2885	1
Q2845	C2887	1
Q2846	C2888	1
Q2847	C2889	1
Q2848	C2890	1
Q2849	C2891	1
Q2851	C2893	1
Q2852	C2894	1
Q2854	C731	1
Q2855	C2896	1
Q2856	C2897	1
Q2857	C2898	1
Q2858	C2899	1
Q2859	C2900	1
Q2860	C2901	1
Q2861	C2902	1
Q2862	C2903	1
Q2863	C2904	1
Q2864	C2905	1
Q2865	C2906	1
Q2867	C2908	1
Q2868	C2909	1
Q2869	C2910	1
Q2870	C2911	1
Q2871	C2912	1
Q2873	C2914	1
Q2877	C2919	1
Q2879	C2921	1
Q2880	C2922	1
Q2882	C2924	1
Q2884	C2926	1
Q2885	C2927	1
Q2886	C2928	1
Q2889	C2931	1
Q2890	C2932	1
Q2891	C2933	1
Q2892	C2934	1
Q2893	C2935	1
Q2896	C2938	1
Q2897	C2939	1
Q2898	C2940	1
Q2900	C2942	1
Q2902	C2944	1
Q2903	C2945	1
Q2904	C2947	1
Q2905	C2948	1
Q2906	C2949	1
Q2907	C2950	1
Q2908	C2951	1
Q2909	C2952	1
Q2910	C2953	1
Q2911	C2954	1
Q2912	C2955	1
Q2914	C2957	1
Q2915	C2389	1
Q2916	C2958	1
Q2917	C2959	1
Q2918	C2960	1
Q2920	C2962	1
Q2921	C2963	1
Q2922	C2964	1
Q2923	C2965	1
Q2925	C2967	1
Q2926	C2968	1
Q2927	C2970	1
Q2928	C2971	1
Q2929	C2972	1
Q2930	C2973	1
Q2931	C2974	1
Q2932	C2975	1
Q2933	C2976	1
Q2934	C2978	1
Q2935	C2979	1
Q2936	C2980	1
Q2937	C2981	1
Q2938	C2982	1
Q2939	C2983	1
Q2940	C2984	1
Q2941	C2985	1
Q2943	C2987	1
Q2944	C2988	1
Q2945	C2989	1
Q2946	C2990	1
Q2947	C2992	1
Q2948	C2993	1
Q2949	C2994	1
Q2950	C2995	1
Q2951	C2996	1
Q2952	C2997	1
Q2953	C2998	1
Q2954	C2999	1
Q2955	C3000	1
Q2956	C3001	1
Q2958	C3003	1
Q2959	C3004	1
Q2960	C3005	1
Q2961	C3006	1
Q2962	C3007	1
Q2963	C3008	1
Q2964	C3009	1
Q2965	C3010	1
Q2966	C3011	1
Q2967	C3012	1
Q2968	C3013	1
Q2969	C3014	1
Q2970	C3015	1
Q2971	C3016	1
Q2972	C3017	1
Q2973	C3018	1
Q2974	C3019	1
Q2975	C3020	1
Q2977	C3022	1
Q2978	C3023	1
Q2979	C3024	1
Q2980	C3025	1
Q2981	C3026	1
Q2982	C3027	1
Q2983	C3028	1
Q2984	C3029	1
Q2985	C3030	1
Q2986	C3031	1
Q2987	C3032	1
Q2989	C3034	1
Q2990	C3035	1
Q2991	C3036	1
Q2992	C3037	1
Q2994	C3039	1
Q2995	C3040	1
Q2996	C3041	1
Q2997	C3042	1
Q2998	C3043	1
Q2999	C3044	1
Q3000	C3045	1
Q3001	C3047	1
Q3002	C3048	1
Q3003	C3049	1
Q3005	C3051	1
Q3006	C3052	1
Q3007	C3053	1
Q3008	C3054	1
Q3009	C3055	1
Q3010	C3056	1
Q3011	C3057	1
Q3012	C3058	1
Q3013	C3059	1
Q3015	C3061	1
Q3016	C3062	1
Q3017	C3063	1
Q3018	C3064	1
Q3019	C3065	1
Q3020	C3066	1
Q3021	C3067	1
Q3022	C3068	1
Q3023	C3069	1
Q3025	C3071	1
Q3026	C3072	1
Q3027	C3073	1
Q3028	C3074	1
Q3029	C3076	1
Q3030	C3076	1
Q3031	C3077	1
Q3032	C3078	1
Q3033	C3079	1
Q3034	C3080	1
Q3035	C3081	1
Q3036	C3082	1
Q3037	C3083	1
Q3039	C3085	1
Q3040	C3086	1
Q3041	C3087	1
Q3042	C3088	1
Q3043	C3089	1
Q3044	C3090	1
Q3045	C3091	1
Q3046	C3092	1
Q3047	C3093	1
Q3048	C3094	1
Q3049	C3095	1
Q3050	C3096	1
Q3051	C3097	1
Q3052	C3098	1
Q3053	C3099	1
Q3054	C3100	1
Q3055	C3101	1
Q3056	C3102	1
Q3057	C3103	1
Q3058	C3104	1
Q3059	C3105	1
Q3060	C3106	1
Q3061	C3107	1
Q3062	C3108	1
Q3063	C3109	1
Q3064	C3110	1
Q3065	C3111	1
Q3066	C3112	1
Q3067	C3113	1
